09/05/2017;785;A;ZAR;0,23550000;0,23560000;13,16150000;13,16650000
09/05/2017;795;A;CNY;0,44960000;0,45010000;6,89000000;6,89610000
09/05/2017;796;A;CNH;0,44980000;0,45000000;6,89190000;6,89280000
09/05/2017;800;A;QAR;0,85130000;0,85170000;3,64100000;3,64200000
09/05/2017;805;A;OMR;8,04490000;8,06110000;0,38470000;0,38540000
09/05/2017;810;A;YER;0,01244000;0,01245000;249,00000000;249,30000000
09/05/2017;815;A;IRR;0,00009550;0,00009560;32449,00000000;32449,00000000
09/05/2017;820;A;SAR;0,82670000;0,82690000;3,75010000;3,75060000
09/05/2017;825;A;KHR;0,00076230;0,00077000;4027,45000000;4067,55000000
09/05/2017;828;A;MYR;0,71610000;0,71700000;4,32500000;4,33000000
09/05/2017;830;A;RUB;0,05503000;0,05506000;56,32370000;56,34350000
09/05/2017;831;A;BYN;1,66650000;1,67220000;1,85450000;1,86050000
09/05/2017;835;A;TJS;0,35150000;0,35480000;8,74000000;8,82000000
09/05/2017;840;A;MUR;0,08771000;0,08848000;35,05000000;35,35000000
09/05/2017;845;A;NPR;0,03025000;0,03026000;102,49000000;102,50000000
09/05/2017;850;A;SCR;0,22880000;0,23230000;13,35130000;13,55130000
09/05/2017;855;A;LKR;0,02029000;0,02035000;152,40000000;152,80000000
09/05/2017;860;A;INR;0,04841000;0,04842000;64,04000000;64,05000000
09/05/2017;865;A;IDR;0,00023300;0,00023310;13303,00000000;13305,00000000
09/05/2017;870;A;MVR;0,19860000;0,20390000;15,21000000;15,61000000
09/05/2017;875;A;PKR;0,02954000;0,02960000;104,75000000;104,95000000
09/05/2017;880;A;ILS;0,85940000;0,86060000;3,60360000;3,60760000
09/05/2017;892;A;KGS;0,04564000;0,04585000;67,63000000;67,93000000
09/05/2017;893;A;UZS;0,00081700;0,00081930;3785,00000000;3795,00000000
09/05/2017;905;A;BDT;0,03802000;0,03815000;81,29000000;81,54000000
09/05/2017;912;B;WST;1,17350000;1,24510000;0,37850000;0,40150000
09/05/2017;913;A;KZT;0,00990800;0,00991100;312,89000000;312,94000000
09/05/2017;915;A;MNT;0,00128200;0,00128900;2406,00000000;2418,00000000
09/05/2017;920;A;VUV;0,02765000;0,02815000;110,15000000;112,15000000
09/05/2017;930;A;KRW;0,00277500;0,00278100;1115,17000000;1117,18000000
09/05/2017;946;A;TZS;0,00138400;0,00139100;2230,00000000;2240,00000000
09/05/2017;950;A;KES;0,03001000;0,03008000;103,10000000;103,30000000
09/05/2017;955;A;UGX;0,00085300;0,00085550;3625,00000000;3635,00000000
09/05/2017;960;A;SOS;0,00532700;0,00539300;575,00000000;582,00000000
09/05/2017;975;A;PLN;0,81090000;0,81130000;3,82230000;3,82370000
09/05/2017;978;B;EUR;3,40370000;3,40500000;1,09780000;1,09800000
09/05/2017;998;A;XAU;122,93810000;122,96190000;0,02522000;0,02522000
10/05/2017;005;A;AFN;0,04542000;0,04556000;68,06000000;68,26000000
10/05/2017;009;A;ETB;0,13420000;0,13570000;22,86000000;23,10000000
10/05/2017;015;A;THB;0,08974000;0,08983000;34,52000000;34,55000000
10/05/2017;020;A;PAB;3,10050000;3,10110000;1,00000000;1,00000000
10/05/2017;026;A;VEF;0,31010000;0,31090000;9,97500000;10,00000000
10/05/2017;030;A;BOB;0,43980000;0,44940000;6,90000000;7,05000000
10/05/2017;035;A;GHS;0,72440000;0,72800000;4,26000000;4,28000000
10/05/2017;040;A;CRC;0,00539800;0,00549400;564,43000000;574,43000000
10/05/2017;045;A;SVC;0,35510000;0,35550000;8,72200000;8,73200000
10/05/2017;051;A;NIO;0,10250000;0,10490000;29,55000000;30,25000000
10/05/2017;055;A;DKK;0,45750000;0,45770000;6,77600000;6,77700000
10/05/2017;060;A;ISK;0,02999000;0,03008000;103,10000000;103,38000000
10/05/2017;065;A;NOK;0,36270000;0,36310000;8,54160000;8,54890000
10/05/2017;070;A;SEK;0,35150000;0,35160000;8,81900000;8,82200000
10/05/2017;075;A;CZK;0,12840000;0,12870000;24,10000000;24,14600000
10/05/2017;090;A;GMD;0,06548000;0,06838000;45,35000000;47,35000000
10/05/2017;095;A;DZD;0,02828000;0,02849000;108,83550000;109,63550000
10/05/2017;100;A;KWD;10,16890000;10,19090000;0,30430000;0,30490000
10/05/2017;105;A;BHD;8,21760000;8,23230000;0,37670000;0,37730000
10/05/2017;115;A;IQD;0,00265200;0,00265700;1167,00000000;1169,00000000
10/05/2017;125;A;JOD;4,37060000;4,37450000;0,70890000;0,70940000
10/05/2017;130;A;LYD;2,19070000;2,20200000;1,40830000;1,41530000
10/05/2017;132;A;MKD;0,05500000;0,05558000;55,80000000;56,37000000
10/05/2017;133;A;RSD;0,02764000;0,02769000;112,01000000;112,17000000
10/05/2017;134;A;SDG;0,46320000;0,46560000;6,66020000;6,69320000
10/05/2017;135;A;TND;1,28430000;1,28540000;2,41260000;2,41410000
10/05/2017;136;A;SSP;0,02598000;0,02643000;117,32900000;119,32900000
10/05/2017;138;B;SDR;4,24890000;4,24970000;1,37040000;1,37040000
10/05/2017;139;A;MAD;0,31390000;0,31400000;9,87680000;9,87880000
10/05/2017;145;A;AED;0,84410000;0,84450000;3,67230000;3,67330000
10/05/2017;148;A;STD;0,00013630;0,00014100;22000,00000000;22750,00000000
10/05/2017;150;B;AUD;2,30180000;2,30260000;0,74240000;0,74250000
10/05/2017;155;A;BSD;3,10050000;3,10110000;1,00000000;1,00000000
10/05/2017;160;A;BMD;3,10050000;3,10110000;1,00000000;1,00000000
10/05/2017;165;A;CAD;2,27130000;2,27240000;1,36470000;1,36510000
10/05/2017;170;A;GYD;0,01487000;0,01506000;205,98000000;208,44000000
10/05/2017;173;A;NAD;0,23520000;0,23530000;13,18000000;13,18500000
10/05/2017;175;A;BBD;1,54630000;1,55200000;1,99810000;2,00510000
10/05/2017;180;A;BZD;1,52490000;1,55190000;1,99820000;2,03320000
10/05/2017;185;A;BND;2,21700000;2,21900000;1,39750000;1,39850000
10/05/2017;190;A;KYD;3,73550000;3,78180000;0,82000000;0,83000000
10/05/2017;195;A;SGD;2,21750000;2,21840000;1,39790000;1,39820000
